player_id,player_display_name,player_name,position,position_group,team,season,week,season_type,attempts,completions,passing_yards,passing_tds,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,passing_epa,rushing_epa,receiving_epa,target_share,air_yards_share,wopr,macabets_performance_cap,macabets_requested_season,macabets_active_season,macabets_is_fallback
00-0033876,Derek Barnett,D.Barnett,DE,DL,HOU,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0033877,Malik Hooker,M.Hooker,FS,DB,DAL,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0033878,Adoree' Jackson,A.Jackson,CB,DB,PHI,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0033881,Evan Engram,E.Engram,TE,TE,DEN,2025,1,REG,0,0,0,0,0,0,0,4,3,21,0,,,1.6787176717771217,0.10810810810810811,0.046948356807511735,0.1950260119274204,0.2,2026,2025,True
00-0033885,David Njoku,D.Njoku,TE,TE,CLE,2025,1,REG,0,0,0,0,0,0,0,6,3,37,0,,,0.4488460258580744,0.14285714285714285,0.15018315018315018,0.3194139194139194,0.2,2026,2025,True
00-0033886,T.J. Watt,T.Watt,OLB,LB,PIT,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0033889,Cam Robinson,C.Robinson,OT,OL,HOU,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0033890,Budda Baker,B.Baker,S,DB,ARI,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0033891,Zay Jones,Z.Jones,WR,WR,ARI,2025,1,REG,0,0,0,0,0,0,0,1,1,4,0,,,0.06692167394794524,0.034482758620689655,0.012048192771084338,0.06015787287079352,0.2,2026,2025,True
00-0033902,Tanoh Kpassagnon,T.Kpassagnon,DE,DL,CHI,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0033904,Dion Dawkins,D.Dawkins,OT,OL,BUF,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0033906,Alvin Kamara,A.Kamara,RB,RB,NO,2025,1,REG,0,0,0,0,11,45,1,2,2,12,0,,-0.9219135475868825,0.7563604727620259,0.04878048780487805,-0.008928571428571428,0.06692073170731708,0.2,2026,2025,True
00-0033907,Dawuane Smoot,D.Smoot,DE,DL,JAX,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0033908,Cooper Kupp,C.Kupp,WR,WR,SEA,2025,1,REG,0,0,0,0,0,0,0,3,2,15,0,,,-1.960867792888786,0.13636363636363635,0.10152284263959391,0.27561144439317026,0.2,2026,2025,True
00-0033914,Alex Anzalone,A.Anzalone,MLB,LB,DET,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0033923,Kareem Hunt,K.Hunt,RB,RB,KC,2025,1,REG,0,0,0,0,5,16,0,3,2,10,0,,2.3410449299262837,0.41320900770369917,0.07894736842105263,-0.007380073800738007,0.11325500097106234,0.2,2026,2025,True
00-0033928,Jourdan Lewis,J.Lewis,CB,DB,JAX,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0033935,Trey Hendrickson,T.Hendrickson,DE,DL,CIN,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0033943,Josh Reynolds,J.Reynolds,WR,WR,NYJ,2025,1,REG,0,0,0,0,0,0,0,3,2,18,0,,,0.9393312151078135,0.14285714285714285,0.17751479289940827,0.33854606931530007,0.2,2026,2025,True
00-0033945,Samson Ebukam,S.Ebukam,DE,DL,IND,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0033947,Deatrich Wise,D.Wise,DE,DL,WAS,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0033952,Grover Stewart,G.Stewart,DT,DL,IND,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0033955,Jeremy McNichols,J.McNichols,RB,RB,WAS,2025,1,REG,0,0,0,0,4,25,0,0,0,0,0,,-0.48945824248949066,,0.0,0.0,0.0,0.2,2026,2025,True
00-0033964,Al-Quadin Muhammad,A.Muhammad,LB,LB,DET,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034067,Scott Daly,S.Daly,LS,SPEC,CHI,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034159,Will Dissly,W.Dissly,TE,TE,LAC,2025,1,REG,0,0,0,0,0,0,0,1,1,18,0,,,1.1171776370611042,0.029411764705882353,0.014619883040935672,0.054351565187478496,0.2,2026,2025,True
00-0034160,Michael Dickson,M.Dickson,P,SPEC,SEA,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034161,Daniel Carlson,D.Carlson,K,SPEC,LV,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034162,J.K. Scott,J.Scott,P,SPEC,LAC,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034163,Jacob Martin,J.Martin,DE,DL,WAS,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034234,Poona Ford,P.Ford,DT,DL,LA,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034251,Daniel Ekuale,D.Ekuale,DT,DL,PIT,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034261,Austin Corbett,A.Corbett,G,OL,CAR,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034270,Tyler Conklin,T.Conklin,TE,TE,LAC,2025,1,REG,0,0,0,0,1,2,0,2,2,50,0,,0.5390934753813781,2.7055307659320533,0.058823529411764705,0.08187134502923976,0.1455452356381149,0.2,2026,2025,True
00-0034275,Foley Fatukasi,F.Fatukasi,DT,DL,HOU,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034277,DeShon Elliott,D.Elliott,SAF,DB,PIT,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034278,Tremon Smith,T.Smith,CB,DB,HOU,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034285,Zach Sieler,Z.Sieler,DE,DL,MIA,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034302,Frankie Luvu,F.Luvu,LB,LB,WAS,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034333,Daron Payne,D.Payne,NT,DL,WAS,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034344,Marcus Davenport,M.Davenport,DE,DL,DET,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034348,Courtland Sutton,C.Sutton,WR,WR,DEN,2025,1,REG,0,0,0,0,0,0,0,9,6,61,1,,,3.078325612761546,0.24324324324324326,0.5023474178403756,0.7165080573531278,0.2,2026,2025,True
00-0034351,Dallas Goedert,D.Goedert,TE,TE,PHI,2025,1,REG,0,0,0,0,0,0,0,7,7,44,0,,,2.1053661364130676,0.35,0.30357142857142855,0.7374999999999998,0.2,2026,2025,True
00-0034356,Donte Jackson,D.Jackson,CB,DB,LAC,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034359,Tyquan Lewis,T.Lewis,DE,DL,IND,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034361,Justin Reid,J.Reid,S,DB,NO,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034371,Da'Shawn Hand,D.Hand,DE,DL,LAC,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034373,Dorance Armstrong,D.Armstrong,DE,DL,WAS,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034376,Taron Johnson,Ta.Johnson,CB,DB,BUF,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034377,Avonte Maddox,A.Maddox,FS,DB,DET,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034381,Josh Sweat,J.Sweat,LB,LB,ARI,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034383,Dalton Schultz,D.Schultz,TE,TE,HOU,2025,1,REG,0,0,0,0,0,0,0,5,3,28,0,,,1.6341393941017128,0.18518518518518517,0.14534883720930233,0.37952196382428943,0.2,2026,2025,True
00-0034384,D.J. Reed,D.Reed,CB,DB,DET,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034386,Justin Watson,J.Watson,WR,WR,HOU,2025,1,REG,0,0,0,0,0,0,0,2,2,27,0,,,2.830138952238485,0.07407407407407407,0.08139534883720931,0.1680878552971576,0.2,2026,2025,True
00-0034391,Siran Neal,S.Neal,DB,DB,SF,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034397,Tim Settle,T.Settle,DT,DL,HOU,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034407,Ray-Ray McCloud,R.McCloud,WR,WR,ATL,2025,1,REG,0,0,0,0,0,0,0,5,3,51,0,,,3.5406421051593497,0.11904761904761904,0.125,0.2660714285714285,0.2,2026,2025,True
00-0034413,Foye Oluokun,F.Oluokun,LB,LB,JAX,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034431,Zaire Franklin,Z.Franklin,OLB,LB,IND,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034437,Logan Cooke,L.Cooke,P,SPEC,JAX,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034465,Jeremy Reaves,J.Reaves,DB,DB,WAS,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034473,Dennis Gardeck,D.Gardeck,LB,LB,JAX,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034485,Jonathan Owens,J.Owens,SAF,DB,CHI,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034487,Trent Sherfield,T.Sherfield,WR,WR,DEN,2025,1,REG,0,0,0,0,0,0,0,1,1,3,0,,,-0.24517847155220807,0.02702702702702703,-0.009389671361502348,0.0339677705874889,0.2,2026,2025,True
00-0034488,Tavierre Thomas,T.Thomas,SAF,DB,MIN,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034495,Evan Brown,Ev.Brown,C,OL,ARI,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034573,Charvarius Ward,C.Ward,CB,DB,IND,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034673,Tremaine Edmunds,T.Edmunds,MLB,LB,CHI,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034675,Jessie Bates,J.Bates,FS,DB,ATL,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034720,Robert Spillane,R.Spillane,LB,LB,NE,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034721,Corey Bojorquez,C.Bojorquez,P,SPEC,CLE,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034728,Jaire Alexander,J.Alexander,CB,DB,BAL,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034753,Mark Andrews,M.Andrews,TE,TE,BAL,2025,1,REG,0,0,0,0,0,0,0,1,1,5,0,,,0.1806112618651241,0.05263157894736842,0.023121387283236993,0.09513233951931852,0.2,2026,2025,True
00-0034754,Oren Burks,O.Burks,ILB,LB,CIN,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034760,Nathan Shepherd,N.Shepherd,DE,DL,NO,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034773,Vita Vea,V.Vea,DT,DL,TB,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034778,Carlton Davis III,C.Davis,CB,DB,NE,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034780,Isaac Yiadom,I.Yiadom,CB,DB,NO,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034782,Harrison Phillips,H.Phillips,DT,DL,NYJ,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034789,Minkah Fitzpatrick,M.Fitzpatrick,FS,DB,MIA,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034790,Derwin James,D.James,FS,DB,LAC,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034791,Nick Chubb,N.Chubb,RB,RB,HOU,2025,1,REG,0,0,0,0,13,60,0,1,0,0,0,,-0.4878782118903473,-0.8781360681168735,0.037037037037037035,0.029069767441860465,0.07590439276485787,0.2,2026,2025,True
00-0034796,Lamar Jackson,L.Jackson,QB,QB,BAL,2025,1,REG,19,14,209,2,6,70,1,0,0,0,0,8.798420577786704,9.690438299475366,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034797,Jerome Baker,J.Baker,OLB,LB,CLE,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034800,B.J. Hill,B.Hill,DE,DL,CIN,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034805,John Franklin-Myers,J.Franklin-Myers,DE,DL,DEN,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034810,Sebastian Joseph-Day,S.Joseph,DT,DL,TEN,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034815,Fred Warner,F.Warner,MLB,LB,SF,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034818,Derrick Nnadi,D.Nnadi,NT,DL,KC,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034825,Arden Key,A.Key,DE,DL,TEN,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034827,DJ Moore,D.Moore,WR,WR,CHI,2025,1,REG,0,0,0,0,3,8,0,5,3,68,0,,-0.5582147871027701,0.0012710007722489536,0.14705882352941177,0.3574144486692015,0.4707783493625587,0.2,2026,2025,True
00-0034828,Harold Landry III,H.Landry,LB,LB,NE,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034829,Mike Gesicki,M.Gesicki,TE,TE,CIN,2025,1,REG,0,0,0,0,0,0,0,3,1,14,0,,,1.1287908035737928,0.13043478260869565,0.15384615384615385,0.30334448160535116,0.2,2026,2025,True
00-0034832,Bradley Chubb,B.Chubb,OLB,LB,MIA,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034837,Calvin Ridley,C.Ridley,WR,WR,TEN,2025,1,REG,0,0,0,0,0,0,0,8,4,27,0,,,-2.625838305510115,0.32,0.23469387755102042,0.6442857142857142,0.2,2026,2025,True
00-0034843,Mike Hughes,M.Hughes,CB,DB,ATL,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034844,Saquon Barkley,S.Barkley,RB,RB,PHI,2025,1,REG,0,0,0,0,18,60,1,5,4,24,0,,-1.1778034286107868,1.6937246785964817,0.25,-0.044642857142857144,0.34375,0.2,2026,2025,True
00-0034847,Mike McGlinchey,M.McGlinchey,OT,OL,DEN,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034854,KhaDarel Hodge,K.Hodge,WR,WR,ATL,2025,1,REG,0,0,0,0,0,0,0,1,0,0,0,,,0.23105815076282843,0.023809523809523808,0.09027777777777778,0.09890873015873015,0.2,2026,2025,True
00-0034855,Baker Mayfield,B.Mayfield,QB,QB,TB,2025,1,REG,32,17,167,3,5,39,0,0,0,0,0,5.766234403595268,4.554537580464967,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034856,Denzel Ward,D.Ward,CB,DB,CLE,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034857,Josh Allen,J.Allen,QB,QB,BUF,2025,1,REG,46,33,394,2,14,30,2,0,0,0,0,14.233714385272462,2.0186324775008804,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034869,Sam Darnold,S.Darnold,QB,QB,SEA,2025,1,REG,23,16,150,0,2,14,0,0,0,0,0,-6.831034911036733,1.0163279618823369,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034874,Roquan Smith,R.Smith,ILB,LB,BAL,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034960,Jakobi Meyers,J.Meyers,WR,WR,LV,2025,1,REG,0,0,0,0,0,0,0,10,8,97,0,,,5.185908793529961,0.30303030303030304,0.23142857142857143,0.6165454545454545,0.2,2026,2025,True
00-0034967,Rashan Gary,R.Gary,LB,LB,GB,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034973,Maxx Crosby,M.Crosby,DE,DL,LV,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034974,Julian Love,J.Love,SAF,DB,SEA,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034975,Justice Hill,J.Hill,RB,RB,BAL,2025,1,REG,0,0,0,0,2,-14,0,2,1,3,0,,-2.640937140560709,0.38191258744336665,0.10526315789473684,-0.011560693641618497,0.1498022512929723,0.2,2026,2025,True
00-0034978,Ben Powers,B.Powers,G,OL,DEN,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034983,Hunter Renfrow,H.Renfrow,WR,WR,CAR,2025,1,REG,0,0,0,0,0,0,0,6,2,11,0,,,-1.7235092250870152,0.17647058823529413,0.24535315985130113,0.4364530942488519,0.2,2026,2025,True
00-0034987,E.J. Speed,E.Speed,LB,LB,HOU,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034989,Justin Skule,J.Skule,OT,OL,MIN,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0034993,Marcus Epps,M.Epps,SAF,DB,PHI,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035021,Ashton Dulin,A.Dulin,WR,WR,IND,2025,1,REG,0,0,0,0,1,15,0,0,0,0,0,,1.4935794338816777,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035042,Jamie Gillan,J.Gillan,P,SPEC,NYG,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035084,Yosh Nijman,Y.Nijman,OT,OL,CAR,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035112,Patrick Mekari,P.Mekari,OT,OL,JAX,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035125,Alec Ingold,A.Ingold,FB,RB,MIA,2025,1,REG,0,0,0,0,0,0,0,2,1,1,0,,,-1.05912653519772,0.06451612903225806,0.04700854700854701,0.12968017645437,0.2,2026,2025,True
00-0035133,Keisean Nixon,K.Nixon,DB,DB,GB,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035144,Mack Wilson,Ma.Wilson,LB,LB,ARI,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035149,Nick Allegretti,N.Allegretti,G,OL,WAS,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035156,Jack Fox,J.Fox,P,SPEC,DET,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035166,Azeez Al-Shaair,A.Al-Shaair,LB,LB,HOU,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035190,AJ Cole,A.Cole,P,SPEC,LV,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035192,Joey Slye,J.Slye,K,SPEC,TEN,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035202,Del'Shawn Phillips,D.Phillips,LB,LB,LAC,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035208,Olamide Zaccheaus,O.Zaccheaus,WR,WR,CHI,2025,1,REG,0,0,0,0,0,0,0,7,4,42,0,,,0.3976654071172756,0.20588235294117646,0.22433460076045628,0.46585774994408413,0.2,2026,2025,True
00-0035228,Kyler Murray,K.Murray,QB,QB,ARI,2025,1,REG,29,21,163,2,7,38,0,0,0,0,0,1.5247993258601382,2.7410602860618383,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035229,T.J. Hockenson,T.Hockenson,TE,TE,MIN,2025,1,REG,0,0,0,0,0,0,0,4,3,15,0,,,-0.2676336143631488,0.2,0.1111111111111111,0.3777777777777778,0.2,2026,2025,True
00-0035230,Ed Oliver,E.Oliver,DT,DL,BUF,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035236,Byron Murphy,B.Murphy,CB,DB,MIN,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035237,Jawaan Taylor,J.Taylor,OT,OL,KC,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035243,Miles Sanders,M.Sanders,RB,RB,DAL,2025,1,REG,0,0,0,0,4,53,0,1,1,-3,0,,-2.251979804423172,-0.6879833259154111,0.030303030303030304,-0.015197568389057751,0.03481624758220503,0.2,2026,2025,True
00-0035248,Zach Allen,Z.Allen,DE,DL,DEN,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035249,Josh Oliver,J.Oliver,TE,TE,MIN,2025,1,REG,0,0,0,0,0,0,0,1,1,5,0,,,-0.7154584455564618,0.05,-0.02564102564102564,0.057051282051282064,0.2,2026,2025,True
00-0035250,Devin Singletary,D.Singletary,RB,RB,NYG,2025,1,REG,0,0,0,0,3,9,0,0,0,0,0,,-0.3419777057133615,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035253,C.J. Gardner-Johnson,C.Gardner-Johnson,SAF,DB,HOU,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035254,Anthony Nelson,A.Nelson,LB,LB,TB,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035258,Hjalte Froholdt,H.Froholdt,G,OL,ARI,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035261,Tony Pollard,T.Pollard,RB,RB,TEN,2025,1,REG,0,0,0,0,18,60,0,1,1,29,0,,-7.623365213533423,3.5334359841654077,0.04,-0.003401360544217687,0.05761904761904762,0.2,2026,2025,True
00-0035262,Drue Tranquill,D.Tranquill,LB,LB,KC,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035269,Matt Gay,M.Gay,K,SPEC,WAS,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035272,Andrew Van Ginkel,A.Van Ginkel,OLB,LB,MIN,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035276,Blake Cashman,B.Cashman,LB,LB,MIN,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0035277,Mike Jackson,M.Jackson,CB,DB,CAR,2025,1,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
