tourney_date,tourney_name,surface,tourney_level,round,winner_name,loser_name,winner_rank,loser_rank,score,winner_age,loser_age,w_ace,l_ace,w_df,l_df,w_svpt,l_svpt,w_1stIn,l_1stIn,w_1stWon,l_1stWon,w_2ndWon,l_2ndWon,w_SvGms,l_SvGms,w_bpSaved,l_bpSaved,w_bpFaced,l_bpFaced,winner_player_key,loser_player_key
20260803,Montreal,Hard,M,R128,Hanfmann Y.,Bonzi B.,55.0,100.0,6-1 4-6 6-2,,,7.0,9.0,2.0,8.0,87.0,86.0,47.0,57.0,29.0,33.0,25.0,10.0,,,5.0,3.0,8.0,9.0,1764,1771
20260803,Montreal,Hard,M,R128,Kecmanovic M.,Zheng M.,66.0,110.0,6-4 4-6 7.7-6.5,,,5.0,7.0,8.0,6.0,128.0,110.0,80.0,67.0,54.0,48.0,20.0,19.0,,,11.0,4.0,15.0,8.0,2848,9515
20260803,Montreal,Hard,M,R128,Kopriva V.,Galarneau A.,71.0,185.0,6-4 6-4,,,2.0,2.0,4.0,4.0,63.0,67.0,38.0,31.0,28.0,17.0,11.0,20.0,,,2.0,6.0,4.0,10.0,1083,557
20260803,Montreal,Hard,M,R128,Mejia N.,Landaluce M.,122.0,67.0,4-6 6-4 6-3,,,1.0,6.0,3.0,10.0,83.0,99.0,45.0,51.0,32.0,37.0,20.0,21.0,,,2.0,12.0,5.0,16.0,7641,39864
20260803,Montreal,Hard,M,R128,Michelsen A.,Struff J.L.,41.0,43.0,6-1 3-6 6-1,,,4.0,6.0,3.0,1.0,68.0,61.0,43.0,35.0,34.0,23.0,14.0,12.0,,,0.0,2.0,1.0,6.0,10884,2831
20260803,Montreal,Hard,M,R128,Monfils G.,Majchrzak K.,305.0,68.0,6-4 6-4,,,8.0,1.0,6.0,3.0,69.0,70.0,31.0,38.0,26.0,19.0,16.0,19.0,,,3.0,5.0,5.0,9.0,2845,1096
20260803,Montreal,Hard,M,R128,Moutet C.,Fucsovics M.,60.0,82.0,6-1 6-2,,,2.0,1.0,0.0,8.0,37.0,46.0,22.0,21.0,17.0,13.0,12.0,8.0,,,1.0,3.0,1.0,8.0,2674,2833
20260803,Montreal,Hard,M,R128,Navone M.,Berrettini M.,44.0,42.0,6-3 6.5-7.7 6-3,,,1.0,4.0,2.0,2.0,125.0,85.0,87.0,55.0,58.0,39.0,22.0,17.0,,,11.0,2.0,12.0,5.0,949,2844
20260803,Montreal,Hard,M,R128,Norrie C.,Ugo Carabelli C.,35.0,76.0,7.7-6.5 6-4,,,7.0,5.0,3.0,2.0,72.0,78.0,42.0,43.0,29.0,31.0,18.0,14.0,,,0.0,1.0,2.0,4.0,1103,401
20260803,Washington,Hard,A,F,Fritz T.,Jodar R.,9.0,11.0,7.7-6.2 6-4,,,6.0,5.0,3.0,3.0,78.0,73.0,48.0,49.0,39.0,33.0,16.0,12.0,,,2.0,1.0,3.0,3.0,2832,50323
20260804,Canadian Open,Hard,M,R128,Svajda Z.,Shapovalov D.,87.0,43.0,4-6 6-4 3-0,,,,,,,,,,,,,,,,,,,,,,
20260804,Canadian Open,Hard,M,R64,Blockx A.,Munar J.,32.0,45.0,,,,,,,,,,,,,,,,,,,,,,,
20260804,Montreal,Hard,M,R128,Atmane T.,Draper J.,45.0,143.0,6-3 2-6 6-2,,,9.0,5.0,6.0,2.0,88.0,67.0,49.0,34.0,36.0,22.0,19.0,21.0,,,7.0,1.0,9.0,4.0,13091,7011
20260804,Montreal,Hard,M,R128,Baez S.,Bellucci M.,53.0,81.0,7-5 6-3,,,2.0,6.0,4.0,6.0,67.0,62.0,39.0,37.0,30.0,29.0,17.0,8.0,,,5.0,4.0,6.0,7.0,1101,2112
20260804,Montreal,Hard,M,R128,Brooksby J.,Walton A.,74.0,98.0,6-3 6-4,,,6.0,1.0,0.0,3.0,67.0,50.0,46.0,25.0,33.0,19.0,14.0,12.0,,,3.0,0.0,3.0,2.0,2169,10070
20260804,Montreal,Hard,M,R128,Cerundolo J.M.,Medjedovic H.,51.0,73.0,6-4 6-2,,,13.0,6.0,1.0,3.0,54.0,54.0,30.0,38.0,27.0,27.0,13.0,6.0,,,2.0,4.0,2.0,7.0,388,2677
20260804,Montreal,Hard,M,R128,Fearnley J.,Mannarino A.,107.0,52.0,7.7-6.3 6-4,,,6.0,2.0,7.0,7.0,64.0,77.0,32.0,35.0,25.0,26.0,16.0,18.0,,,2.0,5.0,5.0,9.0,12951,438
20260804,Montreal,Hard,M,R128,Griekspoor T.,Sonego L.,56.0,88.0,7.7-6.5 7-5,,,5.0,9.0,3.0,4.0,71.0,76.0,44.0,50.0,33.0,36.0,19.0,14.0,,,1.0,4.0,2.0,6.0,427,2843
20260804,Montreal,Hard,M,R128,Hurkacz H.,Giron M.,69.0,83.0,7-5 4-6 6-2,,,16.0,2.0,5.0,3.0,73.0,88.0,50.0,46.0,45.0,30.0,14.0,25.0,,,2.0,2.0,3.0,5.0,2841,1766
20260804,Montreal,Hard,M,R128,Marozsan F.,Mochizuki S.,63.0,112.0,6-4 6-3,,,1.0,0.0,2.0,4.0,60.0,56.0,35.0,24.0,23.0,14.0,15.0,15.0,,,3.0,4.0,5.0,8.0,10148,1880
20260804,Montreal,Hard,M,R128,Merida Aguilar D.,Draxl L.,40.0,216.0,3-6 6-4 6-4,,,1.0,1.0,6.0,1.0,116.0,88.0,75.0,53.0,42.0,36.0,20.0,15.0,,,12.0,2.0,17.0,8.0,978,3696
20260804,Montreal,Hard,M,R128,Popyrin A.,Burruchaga R.,128.0,61.0,4-6 7-5 6-3,,,16.0,8.0,2.0,5.0,92.0,81.0,65.0,45.0,47.0,33.0,18.0,20.0,,,4.0,4.0,6.0,7.0,1926,9596
20260804,Montreal,Hard,M,R128,Royer V.,Carreno Busta P.,78.0,72.0,1-6 7-5 6-2,,,4.0,4.0,7.0,4.0,93.0,97.0,51.0,58.0,36.0,44.0,21.0,13.0,,,5.0,4.0,8.0,7.0,954,434
20260804,Montreal,Hard,M,R128,Tirante T.A.,D. Chan,50.0,486.0,6-3 1-6 7.7-6.3,,,5.0,6.0,6.0,6.0,76.0,93.0,36.0,58.0,28.0,40.0,22.0,21.0,,,3.0,3.0,6.0,5.0,366,38792
20260804,Montreal,Hard,M,R128,Tsitsipas S.,Damm M.,49.0,94.0,6-4 6-4,,,9.0,6.0,5.0,3.0,62.0,68.0,38.0,42.0,31.0,24.0,8.0,13.0,,,1.0,4.0,3.0,8.0,1906,1317
20260804,Montreal,Hard,M,R128,Van De Zandschulp B.,G. Mpetshi Perricard,59.0,92.0,6-2 3-6 6-3,,,3.0,13.0,8.0,6.0,91.0,84.0,57.0,55.0,43.0,39.0,16.0,13.0,,,6.0,3.0,7.0,6.0,2972,9222
20260804,Montreal,Hard,M,R64,De Minaur A.,Duckworth J.,8.0,86.0,6-2 7.8-6.6,,,2.0,7.0,3.0,3.0,74.0,79.0,40.0,37.0,27.0,26.0,23.0,18.0,,,5.0,5.0,6.0,8.0,1106,1900
20260804,Montreal,Hard,M,R64,Hanfmann Y.,Cobolli F.,55.0,10.0,7.7-6.5 7.7-6.2,,,3.0,7.0,3.0,4.0,93.0,88.0,56.0,56.0,37.0,33.0,17.0,16.0,,,6.0,8.0,10.0,12.0,1764,372
20260804,Montreal,Hard,M,R64,Lehecka J.,Kopriva V.,14.0,71.0,6-4 6-2,,,6.0,2.0,2.0,2.0,53.0,63.0,35.0,37.0,30.0,21.0,8.0,15.0,,,2.0,4.0,2.0,7.0,2959,1083
20260804,Montreal,Hard,M,R64,Nakashima B.,Altmaier D.,22.0,65.0,6-2 6-1,,,6.0,2.0,1.0,3.0,41.0,53.0,26.0,35.0,24.0,19.0,9.0,7.0,,,3.0,3.0,3.0,7.0,2838,1099
20260804,Montreal,Hard,M,R64,Shang J.,Rublev A.,228.0,18.0,7-5 4-6 7.7-6.5,,,5.0,12.0,3.0,8.0,126.0,111.0,76.0,60.0,43.0,41.0,36.0,26.0,,,11.0,3.0,15.0,7.0,2413,2847
20260804,Montreal,Hard,M,R64,Tiafoe F.,Cilic M.,23.0,80.0,5-7 6-2 6-2,,,9.0,9.0,2.0,4.0,77.0,102.0,49.0,66.0,41.0,48.0,16.0,12.0,,,5.0,3.0,6.0,7.0,2846,2167
20260805,Canadian Open,Hard,M,R64,Darderi L.,Diallo G.,22.0,108.0,6-4 2-3,,,,,,,,,,,,,,,,,,,,,,
20260805,Montreal,Hard,M,R64,Arnaldi M.,Marozsan F.,34.0,63.0,7-5 2-6 6-4,,,5.0,4.0,7.0,2.0,83.0,85.0,41.0,54.0,32.0,38.0,20.0,20.0,,,2.0,5.0,5.0,8.0,1192,10148
20260805,Montreal,Hard,M,R64,Atmane T.,Khachanov K.,45.0,39.0,6-4 7.7-6.3,,,7.0,5.0,3.0,1.0,73.0,72.0,48.0,37.0,38.0,30.0,13.0,16.0,,,2.0,5.0,3.0,7.0,13091,435
20260805,Montreal,Hard,M,R64,Bergs Z.,Baez S.,33.0,53.0,3-6 6-3 6-2,,,7.0,1.0,4.0,4.0,66.0,90.0,37.0,59.0,30.0,35.0,17.0,17.0,,,0.0,8.0,2.0,12.0,1064,1101
20260805,Montreal,Hard,M,R64,Borges N.,Etcheverry T.,47.0,31.0,6-4 6-2,,,8.0,2.0,2.0,4.0,52.0,80.0,35.0,53.0,29.0,31.0,10.0,13.0,,,2.0,11.0,2.0,14.0,358,1777
20260805,Montreal,Hard,M,R64,Droguet T.,Faria J.,111.0,79.0,7.7-6.2 6-2,,,6.0,6.0,3.0,10.0,74.0,98.0,41.0,46.0,30.0,28.0,20.0,22.0,,,4.0,7.0,6.0,11.0,8926,824
20260805,Montreal,Hard,M,R64,Fils A.,Svajda Z.,21.0,84.0,6-4 3-6 6-1,,,12.0,4.0,5.0,3.0,77.0,83.0,48.0,45.0,39.0,30.0,11.0,14.0,,,5.0,3.0,8.0,8.0,1759,2986
20260805,Montreal,Hard,M,R64,Fonseca J.,Tsitsipas S.,26.0,49.0,7.7-6.3 7-5,,,8.0,7.0,2.0,4.0,71.0,79.0,47.0,44.0,39.0,30.0,11.0,18.0,,,3.0,0.0,5.0,3.0,40058,1906
20260805,Montreal,Hard,M,R64,Griekspoor T.,Zverev A.,56.0,3.0,6.3-7.7 6-2 6-4,,,8.0,10.0,2.0,4.0,80.0,94.0,55.0,65.0,45.0,46.0,15.0,12.0,,,0.0,5.0,1.0,9.0,427,1980
20260805,Montreal,Hard,M,R64,Hurkacz H.,Tabilo A.,69.0,29.0,6-4 7.7-6.4,,,14.0,4.0,3.0,5.0,71.0,70.0,43.0,42.0,34.0,28.0,14.0,15.0,,,4.0,4.0,6.0,7.0,2841,2982
20260805,Montreal,Hard,M,R64,Jodar R.,Moutet C.,11.0,60.0,4-6 6-1 6-3,,,1.0,4.0,6.0,2.0,95.0,71.0,52.0,44.0,32.0,23.0,23.0,15.0,,,5.0,1.0,8.0,7.0,50323,2674
20260805,Montreal,Hard,M,R64,Mensik J.,Fearnley J.,16.0,107.0,6-3 3-6 6-3,,,9.0,5.0,2.0,3.0,88.0,89.0,44.0,55.0,34.0,38.0,23.0,15.0,,,6.0,5.0,9.0,9.0,902,12951
20260805,Montreal,Hard,M,R64,Merida Aguilar D.,Humbert U.,40.0,30.0,6-3 6-3,,,4.0,4.0,4.0,7.0,55.0,79.0,39.0,43.0,29.0,30.0,7.0,13.0,,,1.0,9.0,2.0,13.0,978,1105
20260805,Montreal,Hard,M,R64,Michelsen A.,Cerundolo F.,41.0,25.0,6-3 6-4,,,3.0,6.0,3.0,1.0,69.0,54.0,36.0,31.0,24.0,24.0,23.0,9.0,,,9.0,4.0,9.0,6.0,10884,1104
20260805,Montreal,Hard,M,R64,Musetti L.,Mejia N.,15.0,122.0,7.10-6.8 6-2,,,3.0,3.0,1.0,3.0,66.0,81.0,45.0,46.0,33.0,33.0,15.0,17.0,,,1.0,10.0,1.0,12.0,2849,7641
20260805,Montreal,Hard,M,R64,Navone M.,Vacherot V.,44.0,19.0,1-6 6-3 6-3,,,2.0,7.0,3.0,4.0,78.0,81.0,55.0,51.0,35.0,32.0,13.0,15.0,,,4.0,3.0,7.0,7.0,949,1852
20260805,Montreal,Hard,M,R64,Norrie C.,Buse I.,35.0,36.0,6-3 6-3,,,3.0,2.0,4.0,2.0,51.0,61.0,35.0,26.0,25.0,16.0,9.0,16.0,,,3.0,7.0,4.0,11.0,1103,9514
20260805,Montreal,Hard,M,R64,Paul T.,Royer V.,24.0,78.0,6-4 7.7-6.5,,,7.0,4.0,4.0,7.0,90.0,89.0,55.0,50.0,41.0,34.0,17.0,19.0,,,8.0,2.0,9.0,4.0,1894,954
20260805,Montreal,Hard,M,R64,Popyrin A.,Collignon R.,128.0,38.0,6-4 6-3,,,10.0,7.0,3.0,2.0,49.0,65.0,32.0,38.0,27.0,26.0,11.0,16.0,,,0.0,6.0,0.0,9.0,1926,825
20260805,Montreal,Hard,M,R64,Rinderknech A.,Kecmanovic M.,28.0,66.0,6.5-7.7 6-4 6-4,,,21.0,3.0,9.0,7.0,117.0,110.0,64.0,63.0,50.0,46.0,24.0,22.0,,,12.0,7.0,14.0,11.0,1902,2848
20260805,Montreal,Hard,M,R64,Ruud C.,Cerundolo J.M.,17.0,51.0,6-1 6-2,,,2.0,0.0,5.0,3.0,45.0,36.0,28.0,15.0,23.0,9.0,10.0,7.0,,,0.0,1.0,0.0,5.0,430,388
20260805,Montreal,Hard,M,R64,Shelton B.,Brooksby J.,6.0,74.0,6-3 7-5,,,3.0,1.0,4.0,0.0,61.0,66.0,40.0,44.0,30.0,27.0,13.0,14.0,,,2.0,6.0,3.0,9.0,2973,2169
20260805,Montreal,Hard,M,R64,Tien L.,Monfils G.,12.0,305.0,6-3 0-6 6-3,,,3.0,3.0,5.0,6.0,93.0,87.0,59.0,37.0,36.0,25.0,16.0,25.0,,,9.0,6.0,13.0,10.0,10520,2845
20260805,Montreal,Hard,M,R64,Tirante T.A.,Fritz T.,50.0,9.0,7-5 6-3,,,9.0,4.0,2.0,1.0,53.0,73.0,26.0,40.0,25.0,25.0,18.0,18.0,,,4.0,3.0,4.0,6.0,366,2832
20260805,Montreal,Hard,M,R64,Van De Zandschulp B.,Medvedev D.,59.0,7.0,6-3 7.7-6.5,,,0.0,3.0,4.0,9.0,69.0,68.0,40.0,38.0,20.0,25.0,17.0,6.0,,,4.0,2.0,8.0,8.0,2972,1093
20260806,Montreal,Hard,M,R32,Borges N.,Hanfmann Y.,47.0,55.0,6-4 6-2,,,2.0,8.0,4.0,4.0,49.0,57.0,28.0,34.0,25.0,26.0,11.0,5.0,,,0.0,2.0,0.0,5.0,358,1764
20260806,Montreal,Hard,M,R32,Darderi L.,Shang J.,20.0,228.0,4-6 6-1 6-4,,,8.0,4.0,3.0,3.0,77.0,86.0,44.0,56.0,37.0,34.0,14.0,16.0,,,1.0,8.0,3.0,12.0,8781,2413
20260806,Montreal,Hard,M,R32,Fils A.,Navone M.,21.0,44.0,6-3 6-2,,,4.0,1.0,1.0,2.0,49.0,63.0,32.0,43.0,29.0,25.0,9.0,10.0,,,0.0,4.0,0.0,7.0,1759,949
20260806,Montreal,Hard,M,R32,Jodar R.,Musetti L.,11.0,15.0,6-4 6-3,,,0.0,1.0,2.0,4.0,52.0,68.0,38.0,41.0,27.0,20.0,4.0,10.0,,,2.0,5.0,5.0,11.0,50323,2849
20260806,Montreal,Hard,M,R32,Lehecka J.,Blockx A.,14.0,32.0,6-3 6-4,,,2.0,10.0,2.0,7.0,55.0,73.0,31.0,39.0,27.0,29.0,14.0,14.0,,,0.0,5.0,0.0,7.0,2959,39913
20260806,Montreal,Hard,M,R32,Nakashima B.,Droguet T.,22.0,111.0,4-6 6-2 7-5,,,5.0,10.0,1.0,5.0,77.0,118.0,45.0,64.0,38.0,46.0,20.0,22.0,,,4.0,11.0,6.0,15.0,2838,8926
20260806,Montreal,Hard,M,R32,Norrie C.,De Minaur A.,35.0,8.0,5-7 7.7-6.5 6-1,,,7.0,3.0,3.0,5.0,111.0,101.0,59.0,53.0,41.0,36.0,22.0,18.0,,,8.0,3.0,13.0,10.0,1103,1106
20260807,Canadian Open,Hard,M,R32,Rinderknech A.,Tiafoe F.,29.0,20.0,6-2 2-0,,,,,,,,,,,,,,,,,,,,,,
20260807,Montreal,Hard,M,R32,Fonseca J.,Ruud C.,26.0,17.0,7.8-6.6 6-3,,,5.0,3.0,2.0,7.0,78.0,65.0,50.0,37.0,36.0,25.0,15.0,16.0,,,6.0,1.0,7.0,3.0,40058,430
20260807,Montreal,Hard,M,R32,Griekspoor T.,Arnaldi M.,56.0,34.0,3-6 6-4 6-3,,,4.0,10.0,5.0,4.0,77.0,76.0,43.0,40.0,32.0,31.0,17.0,15.0,,,1.0,4.0,5.0,9.0,427,1192
20260807,Montreal,Hard,M,R32,Mensik J.,Atmane T.,16.0,45.0,7-5 6-4,,,3.0,11.0,2.0,5.0,67.0,70.0,43.0,43.0,38.0,33.0,10.0,10.0,,,1.0,8.0,1.0,10.0,902,13091
20260807,Montreal,Hard,M,R32,Merida Aguilar D.,Michelsen A.,40.0,41.0,6-4 6.4-7.7 6-1,,,6.0,2.0,3.0,3.0,93.0,97.0,55.0,59.0,44.0,42.0,16.0,13.0,,,4.0,7.0,6.0,12.0,978,10884
20260807,Montreal,Hard,M,R32,Shelton B.,Bergs Z.,6.0,33.0,6-3 6-2,,,8.0,5.0,0.0,4.0,43.0,44.0,30.0,20.0,26.0,17.0,10.0,11.0,,,0.0,2.0,0.0,5.0,2973,1064
20260807,Montreal,Hard,M,R32,Tien L.,Paul T.,12.0,24.0,6-3 6-2,,,0.0,4.0,3.0,1.0,55.0,54.0,37.0,32.0,26.0,18.0,7.0,9.0,,,3.0,6.0,5.0,12.0,10520,1894
20260807,Montreal,Hard,M,R32,Tirante T.A.,Popyrin A.,50.0,128.0,6-3 6-4,,,9.0,3.0,2.0,2.0,51.0,56.0,27.0,32.0,22.0,21.0,18.0,15.0,,,0.0,1.0,0.0,3.0,366,1926
20260807,Montreal,Hard,M,R32,Van De Zandschulp B.,Hurkacz H.,59.0,69.0,3-6 7.7-6.4 7-5,,,4.0,10.0,5.0,10.0,98.0,114.0,58.0,65.0,38.0,51.0,23.0,21.0,,,2.0,5.0,5.0,8.0,2972,2841
20260808,Montreal,Hard,M,R16,Darderi L.,Borges N.,20.0,47.0,4-6 6-3 7-5,,,4.0,17.0,1.0,6.0,100.0,91.0,60.0,62.0,44.0,50.0,21.0,10.0,,,5.0,4.0,7.0,7.0,8781,358
20260808,Montreal,Hard,M,R16,Fils A.,Norrie C.,21.0,35.0,6-2 7.10-6.8,,,5.0,4.0,3.0,3.0,75.0,71.0,50.0,40.0,39.0,29.0,15.0,15.0,,,4.0,6.0,4.0,8.0,1759,1103
20260808,Montreal,Hard,M,R16,Jodar R.,Lehecka J.,11.0,14.0,6-3 6-3,,,2.0,3.0,2.0,2.0,52.0,57.0,28.0,32.0,24.0,19.0,13.0,11.0,,,2.0,3.0,3.0,7.0,50323,2959
20260808,Montreal,Hard,M,R16,Nakashima B.,Rinderknech A.,22.0,28.0,7.7-6.4 5-7 7-5,,,16.0,17.0,2.0,6.0,109.0,116.0,71.0,76.0,52.0,60.0,21.0,17.0,,,2.0,6.0,5.0,9.0,2838,1902
20260809,Montreal,Hard,M,R16,Mensik J.,Van De Zandschulp B.,16.0,59.0,6-4 7-5,,,13.0,1.0,2.0,2.0,63.0,66.0,42.0,45.0,34.0,31.0,10.0,9.0,,,1.0,1.0,2.0,4.0,902,2972
20260809,Montreal,Hard,M,R16,Merida Aguilar D.,Griekspoor T.,40.0,56.0,6-3 6-1,,,3.0,3.0,1.0,6.0,45.0,53.0,30.0,30.0,25.0,17.0,10.0,10.0,,,2.0,4.0,2.0,8.0,978,427
20260809,Montreal,Hard,M,R16,Shelton B.,Fonseca J.,6.0,26.0,6-3 7.7-6.3,,,5.0,0.0,1.0,3.0,64.0,83.0,46.0,53.0,36.0,31.0,12.0,16.0,,,3.0,3.0,5.0,6.0,2973,40058
20260809,Montreal,Hard,M,R16,Tien L.,Tirante T.A.,12.0,50.0,6-4 6-4,,,2.0,7.0,1.0,1.0,80.0,67.0,59.0,36.0,37.0,23.0,9.0,13.0,,,8.0,8.0,10.0,12.0,10520,366
20260811,Cincinnati,Hard,A,Q,Bu Y.,Maestrelli F.,120.0,166.0,7.8-6.6 6-4,,,5.0,6.0,3.0,1.0,72.0,61.0,39.0,40.0,32.0,32.0,18.0,10.0,,,1.0,1.0,2.0,3.0,796,1180
20260811,Cincinnati,Hard,A,Q,Budkov Kjaer N.,Gaston H.,155.0,97.0,6-2 3-6 6-4,,,4.0,0.0,4.0,5.0,92.0,86.0,54.0,47.0,40.0,28.0,14.0,21.0,,,5.0,3.0,8.0,7.0,55163,1102
20260811,Cincinnati,Hard,A,Q,Droguet T.,Popyrin A.,111.0,128.0,7.7-6.2 6-1,,,7.0,3.0,3.0,6.0,53.0,69.0,31.0,37.0,26.0,25.0,13.0,12.0,,,1.0,3.0,2.0,7.0,8926,1926
20260811,Cincinnati,Hard,A,Q,Faria J.,Basilashvili N.,79.0,132.0,6-4 6-4,,,10.0,5.0,3.0,4.0,53.0,72.0,34.0,36.0,26.0,23.0,14.0,20.0,,,0.0,8.0,0.0,10.0,824,424
20260811,Cincinnati,Hard,A,Q,Halys Q.,Kwon S.W.,57.0,152.0,4-6 7.7-6.5 6-4,,,18.0,9.0,6.0,6.0,101.0,96.0,55.0,52.0,51.0,44.0,21.0,26.0,,,6.0,5.0,7.0,6.0,1925,1098
20260811,Cincinnati,Hard,A,Q,Jacquet K.,Harris B.,119.0,167.0,6-2 6-1,,,3.0,1.0,7.0,2.0,55.0,42.0,25.0,23.0,17.0,9.0,18.0,9.0,,,5.0,2.0,6.0,7.0,1335,1186
20260811,Cincinnati,Hard,A,Q,Lajovic D.,Bonzi B.,146.0,100.0,2-6 7.7-6.2 7.9-6.7,,,7.0,11.0,5.0,5.0,109.0,106.0,75.0,65.0,59.0,49.0,15.0,24.0,,,4.0,6.0,7.0,7.0,2675,1771
20260811,Cincinnati,Hard,A,Q,Nishikori K.,Comesana F.,479.0,109.0,6-4 1-6 7-5,,,4.0,7.0,3.0,6.0,87.0,97.0,57.0,55.0,38.0,40.0,15.0,17.0,,,2.0,7.0,6.0,11.0,2985,2084
20260811,Cincinnati,Hard,A,Q,O Connell C.,Sweeny D.,129.0,124.0,6.3-7.7 6-2 7-5,,,9.0,6.0,2.0,8.0,96.0,106.0,55.0,63.0,38.0,38.0,26.0,21.0,,,4.0,3.0,7.0,9.0,421,1308
20260811,Cincinnati,Hard,A,Q,Sakellaridis S.,Damm M.,157.0,94.0,6-4 7.7-6.4,,,10.0,9.0,3.0,6.0,84.0,70.0,44.0,51.0,35.0,39.0,23.0,7.0,,,7.0,2.0,8.0,4.0,742,1317
20260811,Cincinnati,Hard,A,Q,Shevchenko A.,Llamas Ruiz P.,89.0,130.0,6-3 6-4,,,10.0,1.0,3.0,1.0,60.0,69.0,35.0,48.0,29.0,30.0,15.0,12.0,,,1.0,4.0,1.0,6.0,566,987
20260811,Cincinnati,Hard,A,Q,Shimabukuro S.,Dellien H.,90.0,141.0,6-3 6-1,,,3.0,3.0,2.0,5.0,46.0,57.0,22.0,35.0,13.0,20.0,18.0,5.0,,,1.0,5.0,2.0,10.0,9608,2980
20260811,Cincinnati,Hard,A,Q,Svajda T.,G. Mpetshi Perricard,383.0,92.0,6-1 1-6 6-2,,,3.0,8.0,1.0,1.0,66.0,65.0,39.0,37.0,31.0,24.0,14.0,13.0,,,3.0,3.0,5.0,7.0,52663,9222
20260811,Cincinnati,Hard,A,Q,Trungelliti M.,Ofner S.,91.0,127.0,4-6 6-4 7.7-6.4,,,3.0,5.0,10.0,8.0,117.0,103.0,69.0,54.0,50.0,35.0,19.0,25.0,,,7.0,5.0,12.0,10.0,395,359
20260811,Cincinnati,Hard,A,Q,Van Assche L.,Heide G.,54.0,133.0,6-3 6-4,,,2.0,4.0,5.0,2.0,64.0,56.0,36.0,29.0,30.0,22.0,17.0,13.0,,,2.0,0.0,2.0,2.0,1066,2410
20260811,Cincinnati,Hard,A,Q,Virtanen O.,V. Gogineni,116.0,770.0,6-3 6-1,,,11.0,2.0,3.0,1.0,51.0,44.0,33.0,29.0,27.0,17.0,9.0,6.0,,,0.0,1.0,0.0,5.0,767,86747
20260811,Cincinnati,Hard,A,Q,Wolf J.J.,Mochizuki S.,285.0,112.0,6-2 2-6 6-3,,,6.0,5.0,6.0,5.0,68.0,87.0,33.0,45.0,25.0,30.0,17.0,15.0,,,3.0,11.0,7.0,16.0,2853,1880
20260811,Cincinnati,Hard,A,Q,Wong C.,Hong S.,93.0,,6-4 6-2,,,5.0,6.0,3.0,4.0,68.0,49.0,31.0,21.0,24.0,16.0,23.0,13.0,,,3.0,3.0,3.0,6.0,2227,8431
20260811,Cincinnati,Hard,A,Q,Wu Y.,Mcdonald M.,118.0,144.0,7.9-6.7 1-6 7-5,,,5.0,9.0,6.0,3.0,114.0,100.0,71.0,62.0,46.0,49.0,25.0,18.0,,,8.0,5.0,11.0,7.0,1849,2839
20260811,Cincinnati,Hard,A,Q,Zheng M.,Echargui M.,110.0,197.0,5-7 6-2 6-4,,,6.0,3.0,2.0,3.0,95.0,85.0,59.0,42.0,40.0,27.0,18.0,21.0,,,5.0,1.0,9.0,7.0,9515,1207
20260811,Montreal,Hard,M,QF,Jodar R.,Fils A.,11.0,21.0,7.7-6.5 6-3,,,3.0,7.0,1.0,1.0,76.0,76.0,51.0,44.0,37.0,29.0,11.0,16.0,,,2.0,8.0,4.0,12.0,50323,1759
20260811,Montreal,Hard,M,QF,Nakashima B.,Darderi L.,22.0,20.0,6-2 6-3,,,11.0,2.0,1.0,6.0,60.0,54.0,36.0,36.0,30.0,25.0,12.0,5.0,,,4.0,5.0,4.0,8.0,2838,8781
20260811,Montreal,Hard,M,QF,Shelton B.,Mensik J.,6.0,16.0,6-3 6-1,,,1.0,1.0,1.0,3.0,44.0,53.0,28.0,33.0,25.0,21.0,8.0,5.0,,,0.0,2.0,0.0,6.0,2973,902
20260811,Montreal,Hard,M,QF,Tien L.,Merida Aguilar D.,12.0,40.0,6-3 6-2,,,0.0,0.0,0.0,1.0,52.0,55.0,38.0,34.0,27.0,18.0,9.0,9.0,,,2.0,4.0,3.0,8.0,10520,978
20260812,Cincinnati,Hard,A,Q,Droguet T.,Sakellaridis S.,111.0,157.0,6-4 6-2,,,7.0,7.0,1.0,1.0,49.0,52.0,27.0,31.0,22.0,20.0,15.0,9.0,,,0.0,1.0,0.0,4.0,8926,742
20260812,Cincinnati,Hard,A,Q,Faria J.,Wu Y.,79.0,118.0,6-3 7-5,,,9.0,0.0,2.0,3.0,66.0,65.0,44.0,44.0,31.0,26.0,11.0,10.0,,,2.0,1.0,3.0,5.0,824,1849
20260812,Cincinnati,Hard,A,Q,Halys Q.,Bu Y.,57.0,120.0,6-2 7.7-6.2,,,14.0,2.0,3.0,2.0,59.0,71.0,36.0,40.0,34.0,29.0,10.0,10.0,,,0.0,1.0,1.0,4.0,1925,796
20260812,Cincinnati,Hard,A,Q,Jacquet K.,Budkov Kjaer N.,119.0,155.0,7-5 6-4,,,5.0,3.0,3.0,0.0,78.0,75.0,40.0,48.0,25.0,28.0,20.0,12.0,,,7.0,9.0,10.0,14.0,1335,55163
20260812,Cincinnati,Hard,A,Q,Lajal M.,Svrcina D.,159.0,114.0,5-7 6-4 6-3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,731,1754
